,Pos,ID,Name,BV,SV,Team,1_xMins,1_Pts,2_xMins,2_Pts,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,Elite%,review_id,1_weight,2_weight,3_weight,4_weight,5_weight,6_weight,7_weight,8_weight,fpl_id,Value,real_id,team,Missing
440,D,440,Omobamidele,4.5,4.5,Nott'm Forest,54.6,0.902,55.8,0.894,57.6,1.15,58.8,0.48800000000000004,58.8,0.7959999999999999,59.4,1.0579999999999998,60.0,0.606,59.4,2.6728133375,0.0,440,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,440.0,4.5,440,0,0.0
441,D,441,Panzo,4.0,4.0,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,441,0,0.0
442,M,442,Sangaré,4.5,4.5,Nott'm Forest,28.4,0.988,30.2,1.042,30.2,1.044,30.8,0.8639999999999999,32.0,0.9840000000000001,32.6,1.0979999999999999,33.8,0.982,32.6,2.9458071125,0.02,442,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,442.0,4.5,442,0,0.0
443,G,443,Sels,4.5,4.5,Nott'm Forest,91.8,3.278,91.8,3.158,91.2,3.282,91.2,2.7319999999999998,90.6,2.8819999999999997,90.0,3.01,90.0,2.6879999999999997,90.0,8.0507529375,0.01,443,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,443.0,4.5,443,0,0.0
444,D,444,Toffolo,4.5,4.5,Nott'm Forest,46.8,0.6779999999999999,50.4,0.836,52.8,1.0839999999999999,52.8,0.55,53.4,0.8340000000000001,53.4,1.1380000000000001,54.6,0.69,55.8,2.8719901749999996,0.0,444,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,444.0,4.5,444,0,0.0
445,G,445,Turner,4.0,4.0,Nott'm Forest,2.0,0.07,2.0,0.07,3.0,0.11,3.0,0.11,4.0,0.14,5.0,0.17,5.0,0.17,5.0,0.673106,0.22,445,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,445,0,0.0
446,F,446,Ui-jo,4.5,4.5,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,446,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,446.0,4.5,446,0,0.0
447,F,447,Wood,6.0,6.0,Nott'm Forest,78.46,4.41,76.66,4.184,75.46,4.064,74.86,2.964,74.26,3.412,74.26,4.07,73.06,3.15,73.06,9.2274869125,0.05,447,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,447.0,6.0,447,0,0.0
448,D,448,Worrall,4.5,4.5,Nott'm Forest,39.6,0.19,41.4,0.28,42.0,0.324,43.8,0.21600000000000003,44.4,0.33799999999999997,44.4,0.42,45.6,0.298,46.2,1.2758920125,0.0,448,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,448.0,4.5,448,0,0.0
449,M,449,Yates,5.0,5.0,Nott'm Forest,54.2,1.936,53.0,1.8940000000000001,54.2,1.94,54.2,1.496,52.4,1.6280000000000001,53.6,1.89,51.8,1.554,53.0,4.585435649999999,0.0,449,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,449.0,5.0,449,0,0.0
450,M,450,Alcaraz,5.0,5.0,Southampton,66.2,2.352,65.6,2.9440000000000004,63.8,2.432,63.8,2.572,62.6,3.1260000000000003,63.2,2.438,63.2,1.896,62.0,6.911795174999998,0.0,450,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,450.0,5.0,450,0,0.0
451,M,451,Amo-Ameyaw,4.5,4.5,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,451,0,0.0
452,M,452,Aribo,5.0,5.0,Southampton,69.4,2.096,68.2,2.524,66.4,2.13,65.2,2.182,65.2,2.6259999999999994,64.6,2.108,64.0,1.6580000000000001,65.2,6.002460287500001,0.0,452,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,452.0,5.0,452,0,0.0
453,F,453,Armstrong,5.5,5.5,Southampton,73.2,3.29,71.4,4.093999999999999,70.2,3.3820000000000006,67.2,3.5060000000000002,67.2,4.29,66.6,3.29,66.6,2.4559999999999995,66.6,9.106982712499999,0.03,453,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,453.0,5.5,453,0,0.0
454,G,454,Bazunu,4.5,4.5,Southampton,36.0,0.4,36.0,0.596,36.0,0.46,36.0,0.52,36.0,0.544,36.0,0.512,36.0,0.532,36.0,0.584,0.01,454,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,454.0,4.5,454,0,0.0
455,D,455,Bednarek,4.0,4.0,Southampton,72.6,0.9420000000000001,70.8,1.828,72.0,1.214,70.8,1.17,72.6,2.034,71.4,1.19,70.2,0.462,69.6,3.4500703875,0.01,455,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,455.0,4.0,455,0,0.0
456,D,456,Bella-Kotchap,4.0,4.0,Southampton,70.2,0.9200000000000002,71.4,1.786,70.2,1.19,69.0,1.15,68.4,1.824,69.0,1.142,70.8,0.508,69.6,3.5632859375,0.01,456,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,456.0,4.0,456,0,0.0
457,D,457,Bree,4.0,4.0,Southampton,36.6,0.042,37.2,0.076,37.2,0.08,37.8,0.11599999999999999,38.4,0.15,38.4,0.13,39.0,0.102,39.0,0.43725038749999995,0.0,457,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,457.0,4.0,457,0,0.0
458,M,458,Charles,4.5,4.5,Southampton,4.0,0.23999999999999996,5.0,0.29,7.0,0.33,7.0,0.34,8.0,0.39,9.0,0.39,11.0,0.4,11.0,1.5597039375,0.0,458,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,458,0,0.0
459,M,459,Edozie,5.0,5.0,Southampton,17.8,0.794,19.0,1.014,17.8,0.818,18.4,0.904,18.4,1.048,19.6,0.93,19.6,0.74,20.2,2.7760264625000004,0.0,459,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,459.0,5.0,459,0,0.0
460,D,460,Edwards,4.0,4.0,Southampton,36.0,0.072,36.0,0.12,36.0,0.08,36.0,0.09200000000000001,36.0,0.128,36.0,0.1,36.0,0.064,36.0,0.14800000000000002,0.0,460,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,460.0,4.0,460,0,0.0
461,D,461,Harwood-Bellis,4.0,4.0,Southampton,82.8,1.28,79.8,2.518,80.4,1.6159999999999999,81.0,1.6339999999999997,78.6,2.5660000000000003,78.6,1.608,77.4,0.63,78.0,4.5121191625,0.14,461,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,461.0,4.0,461,0,0.0
462,M,462,Kamaldeen,5.0,5.0,Southampton,0.0,0.0,6.0,0.35,14.0,0.69,19.0,0.95,20.0,1.13,20.0,0.97,24.0,0.97,23.0,4.020491625,0.0,462,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,462,0,0.0
463,M,463,Lallana,5.0,5.0,Southampton,38.6,1.328,41.0,1.6639999999999997,42.2,1.49,42.2,1.5659999999999998,41.6,1.814,42.2,1.4980000000000002,41.6,1.21,42.2,4.3464088499999995,0.0,463,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,463.0,5.0,463,0,0.0
464,D,464,Larios,4.0,4.0,Southampton,36.0,0.0,36.0,0.008,36.0,0.008,36.0,0.012,36.0,0.012,36.0,0.012,36.0,0.012,36.0,0.02,0.0,464,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,464.0,4.0,464,0,0.0
465,G,465,Lis,4.0,4.0,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,465,0,0.0
466,G,466,Lumley,4.0,4.0,Southampton,1.0,0.04,2.0,0.09,4.0,0.13,4.0,0.14,5.0,0.18,4.0,0.14,4.0,0.14,4.0,0.556357125,0.0,466,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,466,0,0.0
467,D,467,Manning,4.5,4.5,Southampton,47.4,0.442,49.2,0.7879999999999999,50.4,0.654,50.4,0.67,51.0,1.0119999999999998,51.0,0.7020000000000001,50.4,0.364,52.2,2.240391475,0.0,467,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,467.0,4.5,467,0,0.0
468,F,468,Mara,5.0,5.0,Southampton,27.6,1.242,28.2,1.484,29.4,1.374,30.6,1.482,30.6,1.7760000000000002,30.6,1.45,30.0,1.116,30.0,4.1110337375,0.0,468,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,468.0,5.0,468,0,0.0
469,G,469,McCarthy,4.5,4.5,Southampton,94.0,3.05,93.0,3.45,91.0,3.04,91.0,2.99,90.0,3.42,90.0,3.05,90.0,2.93,90.0,11.69954175,0.0,469,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,469,0,0.0
470,F,470,Onuachu,5.0,5.0,Southampton,0.0,0.0,1.0,0.11999999999999998,2.0,0.15,3.0,0.2,2.0,0.2,3.0,0.23,3.0,0.21,3.0,0.933877875,0.0,470,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,470,0,0.0
471,M,471,Smallbone,5.0,5.0,Southampton,73.0,2.356,71.8,2.884,71.2,2.464,70.6,2.5660000000000003,70.6,3.134,70.0,2.452,68.8,1.8739999999999997,67.6,6.7227648,0.0,471,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,471.0,5.0,471,0,0.0
472,D,472,Stephens,4.0,4.0,Southampton,43.2,0.306,44.4,0.61,46.2,0.488,47.4,0.54,48.0,0.82,48.6,0.606,48.6,0.32400000000000007,49.8,1.7323867999999998,0.0,472,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,472.0,4.0,472,0,0.0
473,F,473,Stewart,4.5,4.5,Southampton,25.2,1.1760000000000002,25.2,1.4880000000000002,25.2,1.2620000000000002,25.2,1.3160000000000003,26.4,1.64,27.0,1.3719999999999999,28.2,1.094,27.0,3.9578320374999993,0.02,473,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,473.0,4.5,473,0,0.0
474,D,474,Sugawara,4.5,4.5,Southampton,70.2,1.266,69.0,2.26,70.8,1.556,67.8,1.494,69.6,2.372,67.8,1.4680000000000002,69.6,0.7040000000000001,70.2,4.4782520125,0.0,474,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,474.0,4.5,474,0,0.0
475,D,475,Taylor,4.0,4.0,Southampton,56.0,0.9599999999999999,56.0,1.97,53.0,1.18,54.0,1.22,53.0,1.94,52.0,1.1699999999999997,51.0,0.5,50.0,4.340796749999999,0.05,475,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,475,0,0.0
476,D,476,Walker-Peters,4.5,4.5,Southampton,72.0,1.054,71.4,2.178,69.6,1.4040000000000001,72.0,1.4480000000000002,70.8,2.312,70.8,1.44,70.8,0.6080000000000001,70.8,4.102726625,0.01,476,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,476.0,4.5,476,0,0.0
477,D,477,Wood,4.0,4.0,Southampton,36.0,0.072,36.0,0.12,36.0,0.08,36.0,0.09200000000000001,37.2,0.18599999999999997,37.2,0.14800000000000002,37.2,0.1,37.2,0.33418676250000007,0.01,477,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,477.0,4.0,477,0,0.0
478,D,478,A.Phillips,4.0,4.0,Spurs,36.0,0.0,36.0,0.012,36.0,0.012,36.0,0.012,36.0,0.016,36.0,0.016,36.0,0.02,36.0,0.02,0.01,478,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,478.0,4.0,478,0,0.0
479,G,479,Austin,4.0,4.0,Spurs,0.0,0.0,2.0,0.09,3.0,0.11,3.0,0.11999999999999998,3.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,479,0,0.0
480,M,480,Bentancur,5.0,5.0,Spurs,48.0,1.838,48.0,1.8359999999999999,47.4,1.528,48.0,1.462,47.4,1.798,47.4,1.5219999999999998,48.6,1.5939999999999999,48.0,4.6261381375,0.0,480,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,480.0,5.0,480,0,0.0
481,M,481,Bergvall,4.5,4.5,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,481,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,481,0,0.0
482,M,482,Bissouma,5.0,5.0,Spurs,67.8,2.2439999999999998,66.6,2.1919999999999997,66.6,1.8459999999999999,64.8,1.7080000000000002,64.8,2.134,64.8,1.7979999999999998,64.2,1.858,64.2,5.382240362499999,0.0,482,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,482.0,5.0,482,0,0.0
483,M,483,Bryan,5.0,5.0,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,483,0,0.0
484,D,484,Davies,4.5,4.5,Spurs,39.6,0.35,42.0,0.41800000000000004,42.6,0.326,44.4,0.37,43.8,0.544,44.4,0.402,44.4,0.474,46.2,1.62192295,0.0,484,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,484.0,4.5,484,0,0.0
485,M,485,Devine,4.5,4.5,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,485,0,0.0
486,D,486,Dragusin,4.5,4.5,Spurs,42.0,0.5060000000000001,44.4,0.616,46.2,0.534,46.8,0.5459999999999999,48.6,0.87,49.2,0.6559999999999999,48.6,0.72,49.8,2.2979854125,0.0,486,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,486.0,4.5,486,0,0.0
487,D,487,E.Royal,4.5,4.5,Spurs,5.0,0.2,6.0,0.26,7.0,0.25,9.0,0.28,11.0,0.45,9.0,0.3,10.0,0.36,11.0,1.6171053125,0.0,487,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,487,0,0.0
488,G,488,Forster,4.5,4.5,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,3.0,0.11999999999999998,4.0,0.13,4.0,0.553182125,0.0,488,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,488,0,0.0
489,M,489,Gray,5.0,5.0,Spurs,0.0,0.0,2.0,0.05999999999999999,3.0,0.09,4.0,0.11,4.0,0.13,5.0,0.15,5.0,0.14,5.0,0.6391923125,0.0,489,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,489,0,0.0
490,M,490,Højbjerg,5.0,5.0,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,490,0,0.0
491,M,491,Johnson,6.5,6.5,Spurs,72.2,4.484,71.6,4.388,71.0,3.5239999999999996,71.0,3.2359999999999998,69.8,4.292000000000001,68.6,3.386,69.8,3.6719999999999997,69.8,10.451350225,0.02,491,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,491.0,6.5,491,0,0.0
492,M,492,Kulusevski,6.5,6.5,Spurs,49.0,2.6439999999999997,49.0,2.6239999999999997,48.4,2.116,49.0,2.0,48.4,2.61,48.4,2.12,47.8,2.228,49.0,6.801238700000002,0.02,492,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,492.0,6.5,492,0,0.0
493,M,493,Lo Celso,5.0,5.0,Spurs,7.6,0.442,8.8,0.482,8.8,0.42800000000000005,9.4,0.434,10.6,0.578,10.0,0.486,11.2,0.5519999999999999,11.8,1.9524907875000002,0.0,493,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,493.0,5.0,493,0,0.0
494,M,494,Maddison,7.5,7.5,Spurs,68.0,4.497999999999999,66.2,4.326,67.4,3.52,65.6,3.21,65.0,4.29,65.0,3.4360000000000004,63.8,3.5660000000000003,64.4,10.108753875,0.05,494,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,494.0,7.5,494,0,0.0
495,D,495,Pedro Porro,5.5,5.5,Spurs,88.2,4.232,87.0,4.5680000000000005,85.8,2.88,85.2,2.6379999999999995,84.0,4.194,84.0,2.718,84.0,3.198,83.4,9.4095655,0.29,495,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,495.0,5.5,495,0,0.0
496,D,496,Reguilón,4.5,4.5,Spurs,3.0,0.19,5.0,0.2700000000000001,5.0,0.23,6.0,0.25,9.0,0.4,7.0,0.2700000000000001,8.0,0.35,8.0,1.2923764374999998,0.0,496,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,496,0,0.0
497,F,497,Richarlison,7.0,7.0,Spurs,36.084,2.112,36.084,2.33,36.084,1.89,36.684,1.8159999999999998,36.084,2.34,36.684,1.9380000000000002,36.684,2.0580000000000003,36.684,6.5032945249999985,0.01,497,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,497.0,7.0,497,0,0.0
498,D,498,Romero,5.0,5.0,Spurs,90.6,3.388,88.2,3.668,87.6,2.252,87.0,2.122,85.2,3.3539999999999996,85.2,2.092,85.2,2.4560000000000004,84.0,7.358251350000001,0.05,498,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,498.0,5.0,498,0,0.0
499,M,499,P.Sarr,5.0,5.0,Spurs,60.6,2.358,59.4,2.304,58.8,1.928,58.8,1.808,58.8,2.324,58.8,1.916,58.2,1.992,57.6,5.554919399999999,0.0,499,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,499.0,5.0,499,0,0.0
500,F,500,Scarlett,4.5,4.5,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,500,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,500.0,4.5,500,0,0.0
501,M,501,Skipp,5.0,5.0,Spurs,8.8,0.36,10.0,0.37,10.6,0.354,11.2,0.36,11.8,0.42200000000000004,11.8,0.384,12.4,0.414,11.8,1.3705573125000001,0.0,501,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,501.0,5.0,501,0,0.0
502,M,502,Solomon,5.5,5.5,Spurs,7.4,0.526,8.6,0.552,9.2,0.518,9.2,0.48,10.4,0.64,11.0,0.59,11.6,0.644,11.0,2.0565306875,0.0,502,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,502.0,5.5,502,0,0.0
503,M,503,Son,10.0,10.0,Spurs,88.4,6.614000000000001,87.2,6.35,86.6,5.102,86.0,4.588,84.8,6.244000000000001,84.2,4.914000000000001,83.6,5.192,83.6,14.749157974999997,0.12,503,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,503.0,10.0,503,0,0.0
504,D,504,Spence,4.5,4.5,Spurs,38.4,0.408,39.0,0.49800000000000005,39.6,0.39,39.6,0.38599999999999995,39.6,0.514,40.8,0.4,40.2,0.462,40.8,1.0806751874999998,0.0,504,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,504.0,4.5,504,0,0.0
505,D,505,Udogie,5.0,5.0,Spurs,87.6,3.3819999999999997,85.8,3.878,84.6,2.432,84.0,2.268,82.2,3.534,81.6,2.242,81.0,2.622,80.4,7.992621325,0.05,505,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,505.0,5.0,505,0,0.0
506,D,506,Van de Ven,4.5,4.5,Spurs,88.8,3.156,87.0,3.4560000000000004,85.8,2.1879999999999997,84.6,2.044,84.0,3.128,84.0,2.02,84.0,2.372,83.4,6.991596637499999,0.07,506,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,506.0,4.5,506,0,0.0
507,F,507,Veliz,5.0,5.0,Spurs,4.0,0.36,5.0,0.37,5.0,0.34,7.0,0.42,7.0,0.5400000000000001,9.0,0.52,8.0,0.52,9.0,2.1083706875,0.0,507,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,507,0,0.0
508,G,508,Vicario,5.0,5.0,Spurs,92.4,3.75,91.8,3.862,91.2,3.2739999999999996,90.6,3.1460000000000004,90.6,3.6839999999999997,90.6,3.188,90.6,3.33,90.0,9.211206512499999,0.05,508,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,508.0,5.0,508,0,0.0
509,M,509,Werner,6.5,6.5,Spurs,29.6,2.0340000000000003,30.2,2.098,30.2,1.7320000000000002,30.2,1.6179999999999999,32.0,2.306,31.4,1.7760000000000002,31.4,1.92,30.8,6.3599146499999994,0.01,509,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,509.0,6.5,509,0,0.0
510,G,510,Whiteman,4.0,4.0,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,510,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,510,0,0.0
511,M,511,Álvarez,5.0,5.0,West Ham,41.756,0.642,62.756,1.464,68.756,1.788,68.756,2.0260000000000002,68.756,2.074,68.156,2.014,66.956,2.47,66.956,5.298885375,0.0,511,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,511.0,5.0,511,0,0.0
512,F,512,Antonio,5.5,5.5,West Ham,35.8,1.776,34.6,1.5659999999999998,35.8,1.4480000000000002,35.2,1.67,35.2,1.682,35.2,1.652,35.8,2.128,35.2,4.688935987499999,0.01,512,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,512.0,5.5,512,0,0.0
513,G,513,Areola,4.5,4.5,West Ham,91.2,3.3,90.6,3.218,89.4,2.86,90.0,3.108,89.4,3.0460000000000003,89.4,3.14,88.8,3.596,88.8,7.962068062499998,0.11,513,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,513.0,4.5,513,0,0.0
514,M,514,Bowen,7.5,7.5,West Ham,87.4,4.760000000000001,85.6,4.1419999999999995,85.0,3.5780000000000003,83.2,4.246,82.6,4.32,81.4,4.112,81.4,5.518,81.4,10.062824749999999,0.07,514,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,514.0,7.5,514,0,0.0
515,M,515,Cornet,5.0,5.0,West Ham,2.0,0.11200000000000002,2.6,0.156,3.2,0.18,3.8,0.256,3.8,0.254,3.8,0.25,4.4,0.35200000000000004,4.4,0.7847566874999999,0.0,515,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,515.0,5.0,515,0,0.0
516,D,516,Coufal,4.5,4.5,West Ham,87.6,2.3440000000000003,85.2,1.95,84.0,1.256,82.2,1.876,82.2,1.886,82.8,1.9720000000000002,82.2,2.99,82.8,5.273547562499999,0.01,516,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,516.0,4.5,516,0,0.0
517,D,517,Cresswell,4.0,4.0,West Ham,43.8,0.49400000000000005,45.0,0.502,46.8,0.466,48.6,0.644,49.2,0.696,50.4,0.752,51.0,1.0539999999999998,50.4,2.0300948374999996,0.02,517,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,517.0,4.0,517,0,0.0
518,M,518,Downes,5.0,5.0,Southampton,75.832,1.8760000000000003,75.232,2.196,74.032,1.94,73.432,1.9980000000000002,73.432,2.344,72.832,1.9060000000000001,72.832,1.56,72.232,5.1446060125,0.0,518,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,518.0,5.0,518,0,0.0
519,M,519,Earthy,4.5,4.5,West Ham,6.0,0.36,5.0,0.31,5.0,0.3,6.0,0.38,7.0,0.39,7.0,0.42,8.0,0.5,9.0,1.6932816875,0.0,519,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,519,0,0.0
520,D,520,Emerson,4.5,4.5,West Ham,86.4,2.674,85.2,2.322,84.0,1.5,83.4,2.314,82.2,2.232,81.0,2.318,81.0,3.5,81.0,5.7371175125,0.01,520,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,520.0,4.5,520,0,0.0
521,G,521,Fabianski,4.0,4.0,West Ham,3.0,0.11,4.0,0.16,5.0,0.18,5.0,0.17,6.0,0.21,5.0,0.19,6.0,0.25,7.0,1.0640656875,0.09,521,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,521,0,0.0
522,G,522,Foderingham,4.5,4.5,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,522,0,0.0
523,F,523,Ings,5.0,5.0,West Ham,5.2,0.304,5.8,0.316,5.8,0.3,7.0,0.4039999999999999,7.0,0.42200000000000004,7.0,0.4039999999999999,7.0,0.522,7.0,1.0178887124999998,0.01,523,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,523.0,5.0,523,0,0.0
524,D,524,Kilman,4.5,4.5,West Ham,75.0,1.952,74.4,1.7839999999999998,73.8,1.116,73.8,1.746,73.2,1.6939999999999997,71.4,1.732,72.6,2.7039999999999997,73.2,4.319897275,0.01,524,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,524.0,4.5,524,0,0.0
525,M,525,Kudus,6.5,6.5,West Ham,84.8,4.058000000000001,82.4,3.486,81.8,3.0380000000000003,79.4,3.5039999999999996,78.8,3.5839999999999996,78.8,3.4760000000000004,78.8,4.566,77.0,8.483192337499997,0.1,525,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,525.0,6.5,525,0,0.0
526,M,526,L.Guilherme,5.0,5.0,West Ham,2.0,0.15,2.0,0.18,4.0,0.25,5.0,0.32,5.0,0.31,5.0,0.34,5.0,0.39,4.0,1.2934547499999998,0.0,526,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,526,0,0.0
527,M,527,L.Paquetá,6.0,6.0,West Ham,73.6,3.352,68.8,2.764,64.6,2.2840000000000003,64.0,2.688,65.2,2.812,63.4,2.612,64.6,3.5359999999999996,62.8,6.145887687500001,0.01,527,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,527.0,6.0,527,0,0.0
528,D,528,Mavropanos,4.5,4.5,West Ham,46.8,0.7040000000000001,48.6,0.7859999999999999,50.4,0.6,52.8,0.9520000000000001,52.2,0.924,54.0,1.0619999999999998,53.4,1.48,52.8,2.4595186125,0.0,528,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,528.0,4.5,528,0,0.0
